Driver,LapNumber,LapTime,Compound,TyreLife,Stint,TrackStatus,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,Position,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Year,GrandPrix,Session
RUS,47.0,0 days 00:01:15.337000,HARD,5.0,3.0,1,,,0 days 00:00:21.077000,0 days 00:00:23.921000,0 days 00:00:30.339000,2.0,75.337,21.077,23.921,30.339,2025,Canada,R
RUS,50.0,0 days 00:01:15.203000,HARD,8.0,3.0,1,,,0 days 00:00:21.074000,0 days 00:00:23.809000,0 days 00:00:30.320000,2.0,75.203,21.074,23.809,30.32,2025,Canada,R
RUS,51.0,0 days 00:01:15.374000,HARD,9.0,3.0,1,,,0 days 00:00:21.183000,0 days 00:00:23.782000,0 days 00:00:30.409000,2.0,75.374,21.183,23.782,30.409,2025,Canada,R
RUS,52.0,0 days 00:01:15.257000,HARD,10.0,3.0,1,,,0 days 00:00:21.098000,0 days 00:00:23.839000,0 days 00:00:30.320000,2.0,75.257,21.098,23.839,30.32,2025,Canada,R
RUS,53.0,0 days 00:01:15.221000,HARD,11.0,3.0,1,,,0 days 00:00:20.974000,0 days 00:00:23.827000,0 days 00:00:30.420000,1.0,75.221,20.974,23.827,30.42,2025,Canada,R
RUS,54.0,0 days 00:01:14.869000,HARD,12.0,3.0,1,,,0 days 00:00:20.850000,0 days 00:00:23.828000,0 days 00:00:30.191000,1.0,74.869,20.85,23.828,30.191,2025,Canada,R
RUS,55.0,0 days 00:01:14.849000,HARD,13.0,3.0,1,,,0 days 00:00:20.923000,0 days 00:00:23.657000,0 days 00:00:30.269000,1.0,74.849,20.923,23.657,30.269,2025,Canada,R
RUS,56.0,0 days 00:01:14.896000,HARD,14.0,3.0,1,,,0 days 00:00:21.057000,0 days 00:00:23.661000,0 days 00:00:30.178000,1.0,74.896,21.057,23.661,30.178,2025,Canada,R
RUS,57.0,0 days 00:01:15.102000,HARD,15.0,3.0,1,,,0 days 00:00:21.035000,0 days 00:00:23.822000,0 days 00:00:30.245000,1.0,75.102,21.035,23.822,30.245,2025,Canada,R
RUS,58.0,0 days 00:01:14.525000,HARD,16.0,3.0,1,,,0 days 00:00:20.760000,0 days 00:00:23.569000,0 days 00:00:30.196000,1.0,74.525,20.76,23.569,30.196,2025,Canada,R
RUS,59.0,0 days 00:01:14.466000,HARD,17.0,3.0,1,,,0 days 00:00:20.722000,0 days 00:00:23.598000,0 days 00:00:30.146000,1.0,74.466,20.722,23.598,30.146,2025,Canada,R
RUS,60.0,0 days 00:01:14.490000,HARD,18.0,3.0,1,,,0 days 00:00:20.694000,0 days 00:00:23.674000,0 days 00:00:30.122000,1.0,74.49,20.694,23.674,30.122,2025,Canada,R
RUS,61.0,0 days 00:01:14.357000,HARD,19.0,3.0,1,,,0 days 00:00:20.638000,0 days 00:00:23.645000,0 days 00:00:30.074000,1.0,74.357,20.638,23.645,30.074,2025,Canada,R
RUS,62.0,0 days 00:01:14.306000,HARD,20.0,3.0,1,,,0 days 00:00:20.691000,0 days 00:00:23.593000,0 days 00:00:30.022000,1.0,74.306,20.691,23.593,30.022,2025,Canada,R
RUS,63.0,0 days 00:01:14.119000,HARD,21.0,3.0,1,,,0 days 00:00:20.624000,0 days 00:00:23.410000,0 days 00:00:30.085000,1.0,74.119,20.624,23.41,30.085,2025,Canada,R
RUS,64.0,0 days 00:01:14.301000,HARD,22.0,3.0,1,,,0 days 00:00:20.635000,0 days 00:00:23.560000,0 days 00:00:30.106000,1.0,74.301,20.635,23.56,30.106,2025,Canada,R
RUS,65.0,0 days 00:01:14.364000,HARD,23.0,3.0,1,,,0 days 00:00:20.719000,0 days 00:00:23.566000,0 days 00:00:30.079000,1.0,74.364,20.719,23.566,30.079,2025,Canada,R
RUS,66.0,0 days 00:01:14.530000,HARD,24.0,3.0,1,,,0 days 00:00:20.766000,0 days 00:00:23.661000,0 days 00:00:30.103000,1.0,74.53,20.766,23.661,30.103,2025,Canada,R
