Time,Driver,LapNumber,LapTime,Compound,TyreLife,Stint,TrackStatus,PitInTime,PitOutTime,LapTimeSeconds,Year,GrandPrix
0 days 00:58:49.607000,STR,2.0,0 days 00:01:22.497000,MEDIUM,5.0,1.0,1,,,82.497,2025,Imola
0 days 01:00:11.437000,STR,3.0,0 days 00:01:21.830000,MEDIUM,6.0,1.0,1,,,81.83,2025,Imola
0 days 01:01:33.376000,STR,4.0,0 days 00:01:21.939000,MEDIUM,7.0,1.0,1,,,81.939,2025,Imola
0 days 01:02:54.903000,STR,5.0,0 days 00:01:21.527000,MEDIUM,8.0,1.0,1,,,81.527,2025,Imola
0 days 01:04:16.630000,STR,6.0,0 days 00:01:21.727000,MEDIUM,9.0,1.0,1,,,81.727,2025,Imola
0 days 01:05:38.305000,STR,7.0,0 days 00:01:21.675000,MEDIUM,10.0,1.0,1,,,81.675,2025,Imola
0 days 01:07:00.389000,STR,8.0,0 days 00:01:22.084000,MEDIUM,11.0,1.0,1,,,82.084,2025,Imola
0 days 01:08:22.229000,STR,9.0,0 days 00:01:21.840000,MEDIUM,12.0,1.0,1,,,81.84,2025,Imola
0 days 01:09:44.696000,STR,10.0,0 days 00:01:22.467000,MEDIUM,13.0,1.0,1,,,82.467,2025,Imola
0 days 01:11:08.171000,STR,11.0,0 days 00:01:23.475000,MEDIUM,14.0,1.0,1,,,83.475,2025,Imola
0 days 01:12:30.924000,STR,12.0,0 days 00:01:22.753000,MEDIUM,15.0,1.0,1,,,82.753,2025,Imola
0 days 01:13:53.192000,STR,13.0,0 days 00:01:22.268000,MEDIUM,16.0,1.0,1,,,82.268,2025,Imola
0 days 01:15:20.206000,STR,14.0,0 days 00:01:27.014000,MEDIUM,17.0,1.0,1,0 days 01:15:15.860000,,87.014,2025,Imola
0 days 01:17:05.558000,STR,15.0,0 days 00:01:45.352000,HARD,2.0,2.0,1,,0 days 01:15:47.126000,105.352,2025,Imola
0 days 01:18:27.111000,STR,16.0,0 days 00:01:21.553000,HARD,3.0,2.0,1,,,81.553,2025,Imola
0 days 01:19:49.080000,STR,17.0,0 days 00:01:21.969000,HARD,4.0,2.0,1,,,81.969,2025,Imola
0 days 01:21:11.018000,STR,18.0,0 days 00:01:21.938000,HARD,5.0,2.0,1,,,81.938,2025,Imola
0 days 01:22:33.064000,STR,19.0,0 days 00:01:22.046000,HARD,6.0,2.0,1,,,82.046,2025,Imola
0 days 01:23:54.976000,STR,20.0,0 days 00:01:21.912000,HARD,7.0,2.0,1,,,81.912,2025,Imola
0 days 01:25:17.288000,STR,21.0,0 days 00:01:22.312000,HARD,8.0,2.0,1,,,82.312,2025,Imola
0 days 01:26:39.421000,STR,22.0,0 days 00:01:22.133000,HARD,9.0,2.0,1,,,82.133,2025,Imola
0 days 01:28:01.576000,STR,23.0,0 days 00:01:22.155000,HARD,10.0,2.0,1,,,82.155,2025,Imola
0 days 01:29:23.509000,STR,24.0,0 days 00:01:21.933000,HARD,11.0,2.0,1,,,81.933,2025,Imola
0 days 01:30:45.732000,STR,25.0,0 days 00:01:22.223000,HARD,12.0,2.0,1,,,82.223,2025,Imola
0 days 01:32:08.141000,STR,26.0,0 days 00:01:22.409000,HARD,13.0,2.0,1,,,82.409,2025,Imola
0 days 01:33:30.773000,STR,27.0,0 days 00:01:22.632000,HARD,14.0,2.0,1,,,82.632,2025,Imola
0 days 01:34:53.128000,STR,28.0,0 days 00:01:22.355000,HARD,15.0,2.0,12,,,82.355,2025,Imola
0 days 01:36:43.776000,STR,29.0,0 days 00:01:50.648000,HARD,16.0,2.0,26,,,110.648,2025,Imola
0 days 01:38:37.622000,STR,30.0,0 days 00:01:53.846000,HARD,17.0,2.0,67,,,113.846,2025,Imola
0 days 01:40:00.642000,STR,31.0,0 days 00:01:23.020000,HARD,18.0,2.0,71,,,83.02,2025,Imola
0 days 01:41:23.153000,STR,32.0,0 days 00:01:22.511000,HARD,19.0,2.0,1,,,82.511,2025,Imola
0 days 01:42:45.254000,STR,33.0,0 days 00:01:22.101000,HARD,20.0,2.0,1,,,82.101,2025,Imola
0 days 01:44:07.813000,STR,34.0,0 days 00:01:22.559000,HARD,21.0,2.0,1,,,82.559,2025,Imola
0 days 01:45:31.087000,STR,35.0,0 days 00:01:23.274000,HARD,22.0,2.0,1,,,83.274,2025,Imola
0 days 01:46:54.488000,STR,36.0,0 days 00:01:23.401000,HARD,23.0,2.0,1,,,83.401,2025,Imola
0 days 01:48:17.513000,STR,37.0,0 days 00:01:23.025000,HARD,24.0,2.0,1,,,83.025,2025,Imola
0 days 01:49:40.482000,STR,38.0,0 days 00:01:22.969000,HARD,25.0,2.0,1,,,82.969,2025,Imola
0 days 01:51:02.422000,STR,39.0,0 days 00:01:21.940000,HARD,26.0,2.0,1,,,81.94,2025,Imola
0 days 01:52:24.759000,STR,40.0,0 days 00:01:22.337000,HARD,27.0,2.0,1,,,82.337,2025,Imola
0 days 01:53:46.966000,STR,41.0,0 days 00:01:22.207000,HARD,28.0,2.0,1,,,82.207,2025,Imola
0 days 01:55:09.318000,STR,42.0,0 days 00:01:22.352000,HARD,29.0,2.0,1,,,82.352,2025,Imola
0 days 01:56:31.169000,STR,43.0,0 days 00:01:21.851000,HARD,30.0,2.0,1,,,81.851,2025,Imola
0 days 01:57:53.052000,STR,44.0,0 days 00:01:21.883000,HARD,31.0,2.0,1,,,81.883,2025,Imola
0 days 01:59:25.228000,STR,45.0,0 days 00:01:32.176000,HARD,32.0,2.0,124,,,92.176,2025,Imola
0 days 02:01:20.690000,STR,46.0,0 days 00:01:55.462000,HARD,33.0,2.0,4,0 days 02:01:16.327000,,115.462,2025,Imola
0 days 02:03:24.019000,STR,47.0,0 days 00:02:03.329000,MEDIUM,7.0,3.0,4,,0 days 02:01:50.846000,123.329,2025,Imola
0 days 02:04:56.417000,STR,48.0,0 days 00:01:32.398000,MEDIUM,8.0,3.0,4,,,92.398,2025,Imola
0 days 02:06:29.101000,STR,49.0,0 days 00:01:32.684000,MEDIUM,9.0,3.0,4,,,92.684,2025,Imola
0 days 02:08:36.263000,STR,50.0,0 days 00:02:07.162000,MEDIUM,10.0,3.0,4,,,127.162,2025,Imola
0 days 02:10:40.591000,STR,51.0,0 days 00:02:04.328000,MEDIUM,11.0,3.0,4,,,124.328,2025,Imola
0 days 02:12:39.209000,STR,52.0,0 days 00:01:58.618000,MEDIUM,12.0,3.0,4,,,118.618,2025,Imola
0 days 02:14:34.896000,STR,53.0,0 days 00:01:55.687000,MEDIUM,13.0,3.0,41,,,115.687,2025,Imola
0 days 02:15:57.640000,STR,54.0,0 days 00:01:22.744000,MEDIUM,14.0,3.0,1,,,82.744,2025,Imola
0 days 02:17:19.723000,STR,55.0,0 days 00:01:22.083000,MEDIUM,15.0,3.0,1,,,82.083,2025,Imola
0 days 02:18:40.656000,STR,56.0,0 days 00:01:20.933000,MEDIUM,16.0,3.0,1,,,80.933,2025,Imola
0 days 02:20:01.313000,STR,57.0,0 days 00:01:20.657000,MEDIUM,17.0,3.0,1,,,80.657,2025,Imola
0 days 02:21:21.814000,STR,58.0,0 days 00:01:20.501000,MEDIUM,18.0,3.0,1,,,80.501,2025,Imola
0 days 02:22:42.530000,STR,59.0,0 days 00:01:20.716000,MEDIUM,19.0,3.0,1,,,80.716,2025,Imola
0 days 02:24:03.077000,STR,60.0,0 days 00:01:20.547000,MEDIUM,20.0,3.0,1,,,80.547,2025,Imola
0 days 02:25:23.772000,STR,61.0,0 days 00:01:20.695000,MEDIUM,21.0,3.0,1,,,80.695,2025,Imola
0 days 02:26:44.619000,STR,62.0,0 days 00:01:20.847000,MEDIUM,22.0,3.0,1,,,80.847,2025,Imola
0 days 02:28:05.545000,STR,63.0,0 days 00:01:20.926000,MEDIUM,23.0,3.0,1,,,80.926,2025,Imola
0 days 00:57:34.409000,TSU,1.0,0 days 00:01:35.056000,HARD,1.0,1.0,1,,0 days 00:56:14.667000,95.056,2025,Imola
0 days 00:58:57.135000,TSU,2.0,0 days 00:01:22.726000,HARD,2.0,1.0,1,,,82.726,2025,Imola
0 days 01:00:19.397000,TSU,3.0,0 days 00:01:22.262000,HARD,3.0,1.0,1,,,82.262,2025,Imola
0 days 01:01:41.899000,TSU,4.0,0 days 00:01:22.502000,HARD,4.0,1.0,1,,,82.502,2025,Imola
0 days 01:03:04.164000,TSU,5.0,0 days 00:01:22.265000,HARD,5.0,1.0,1,,,82.265,2025,Imola
0 days 01:04:26.250000,TSU,6.0,0 days 00:01:22.086000,HARD,6.0,1.0,1,,,82.086,2025,Imola
0 days 01:05:48.429000,TSU,7.0,0 days 00:01:22.179000,HARD,7.0,1.0,1,,,82.179,2025,Imola
0 days 01:07:10.938000,TSU,8.0,0 days 00:01:22.509000,HARD,8.0,1.0,1,,,82.509,2025,Imola
0 days 01:08:33.198000,TSU,9.0,0 days 00:01:22.260000,HARD,9.0,1.0,1,,,82.26,2025,Imola
0 days 01:09:55.670000,TSU,10.0,0 days 00:01:22.472000,HARD,10.0,1.0,1,,,82.472,2025,Imola
0 days 01:11:17.663000,TSU,11.0,0 days 00:01:21.993000,HARD,11.0,1.0,1,,,81.993,2025,Imola
0 days 01:12:40.103000,TSU,12.0,0 days 00:01:22.440000,HARD,12.0,1.0,1,,,82.44,2025,Imola
0 days 01:14:02.722000,TSU,13.0,0 days 00:01:22.619000,HARD,13.0,1.0,1,,,82.619,2025,Imola
0 days 01:15:25.596000,TSU,14.0,0 days 00:01:22.874000,HARD,14.0,1.0,1,,,82.874,2025,Imola
0 days 01:16:48.452000,TSU,15.0,0 days 00:01:22.856000,HARD,15.0,1.0,1,,,82.856,2025,Imola
0 days 01:18:11.184000,TSU,16.0,0 days 00:01:22.732000,HARD,16.0,1.0,1,,,82.732,2025,Imola
0 days 01:19:33.736000,TSU,17.0,0 days 00:01:22.552000,HARD,17.0,1.0,1,,,82.552,2025,Imola
0 days 01:20:57.361000,TSU,18.0,0 days 00:01:23.625000,HARD,18.0,1.0,1,,,83.625,2025,Imola
0 days 01:22:20.035000,TSU,19.0,0 days 00:01:22.674000,HARD,19.0,1.0,1,,,82.674,2025,Imola
0 days 01:23:43.261000,TSU,20.0,0 days 00:01:23.226000,HARD,20.0,1.0,1,,,83.226,2025,Imola
0 days 01:25:06.884000,TSU,21.0,0 days 00:01:23.623000,HARD,21.0,1.0,1,,,83.623,2025,Imola
0 days 01:26:29.598000,TSU,22.0,0 days 00:01:22.714000,HARD,22.0,1.0,1,,,82.714,2025,Imola
0 days 01:27:52.329000,TSU,23.0,0 days 00:01:22.731000,HARD,23.0,1.0,1,,,82.731,2025,Imola
0 days 01:29:14.635000,TSU,24.0,0 days 00:01:22.306000,HARD,24.0,1.0,1,,,82.306,2025,Imola
0 days 01:30:38.163000,TSU,25.0,0 days 00:01:23.528000,HARD,25.0,1.0,1,,,83.528,2025,Imola
0 days 01:32:00.687000,TSU,26.0,0 days 00:01:22.524000,HARD,26.0,1.0,1,,,82.524,2025,Imola
0 days 01:33:23.144000,TSU,27.0,0 days 00:01:22.457000,HARD,27.0,1.0,1,,,82.457,2025,Imola
0 days 01:34:45.671000,TSU,28.0,0 days 00:01:22.527000,HARD,28.0,1.0,12,,,82.527,2025,Imola
0 days 01:36:36.629000,TSU,29.0,0 days 00:01:50.958000,HARD,29.0,1.0,26,0 days 01:36:32.168000,,110.958,2025,Imola
0 days 01:38:46.571000,TSU,30.0,0 days 00:02:09.942000,MEDIUM,1.0,2.0,671,,0 days 01:37:02.138000,129.942,2025,Imola
0 days 01:40:08.217000,TSU,31.0,0 days 00:01:21.646000,MEDIUM,2.0,2.0,1,,,81.646,2025,Imola
0 days 01:41:30.914000,TSU,32.0,0 days 00:01:22.697000,MEDIUM,3.0,2.0,1,,,82.697,2025,Imola
0 days 01:42:52.060000,TSU,33.0,0 days 00:01:21.146000,MEDIUM,4.0,2.0,1,,,81.146,2025,Imola
0 days 01:44:13.426000,TSU,34.0,0 days 00:01:21.366000,MEDIUM,5.0,2.0,1,,,81.366,2025,Imola
0 days 01:45:34.712000,TSU,35.0,0 days 00:01:21.286000,MEDIUM,6.0,2.0,1,,,81.286,2025,Imola
0 days 01:46:55.982000,TSU,36.0,0 days 00:01:21.270000,MEDIUM,7.0,2.0,1,,,81.27,2025,Imola
0 days 01:48:17.933000,TSU,37.0,0 days 00:01:21.951000,MEDIUM,8.0,2.0,1,,,81.951,2025,Imola
0 days 01:49:39.067000,TSU,38.0,0 days 00:01:21.134000,MEDIUM,9.0,2.0,1,,,81.134,2025,Imola
0 days 01:51:00.536000,TSU,39.0,0 days 00:01:21.469000,MEDIUM,10.0,2.0,1,,,81.469,2025,Imola
0 days 01:52:22.148000,TSU,40.0,0 days 00:01:21.612000,MEDIUM,11.0,2.0,1,,,81.612,2025,Imola
0 days 01:53:44.487000,TSU,41.0,0 days 00:01:22.339000,MEDIUM,12.0,2.0,1,,,82.339,2025,Imola
0 days 01:55:05.311000,TSU,42.0,0 days 00:01:20.824000,MEDIUM,13.0,2.0,1,,,80.824,2025,Imola
0 days 01:56:26.399000,TSU,43.0,0 days 00:01:21.088000,MEDIUM,14.0,2.0,1,,,81.088,2025,Imola
0 days 01:57:47.577000,TSU,44.0,0 days 00:01:21.178000,MEDIUM,15.0,2.0,1,,,81.178,2025,Imola
0 days 01:59:18.246000,TSU,45.0,0 days 00:01:30.669000,MEDIUM,16.0,2.0,124,,,90.669,2025,Imola
0 days 02:01:08.841000,TSU,46.0,0 days 00:01:50.595000,MEDIUM,17.0,2.0,4,,,110.595,2025,Imola
0 days 02:02:56.799000,TSU,47.0,0 days 00:01:47.958000,MEDIUM,18.0,2.0,4,,,107.958,2025,Imola
0 days 02:04:33.153000,TSU,48.0,0 days 00:01:36.354000,MEDIUM,19.0,2.0,4,,,96.354,2025,Imola
0 days 02:06:20.463000,TSU,49.0,0 days 00:01:47.310000,MEDIUM,20.0,2.0,4,,,107.31,2025,Imola
0 days 02:08:30.394000,TSU,50.0,0 days 00:02:09.931000,MEDIUM,21.0,2.0,4,,,129.931,2025,Imola
0 days 02:10:34.087000,TSU,51.0,0 days 00:02:03.693000,MEDIUM,22.0,2.0,4,,,123.693,2025,Imola
0 days 02:12:33.158000,TSU,52.0,0 days 00:01:59.071000,MEDIUM,23.0,2.0,4,,,119.071,2025,Imola
0 days 02:14:33.457000,TSU,53.0,0 days 00:02:00.299000,MEDIUM,24.0,2.0,41,,,120.299,2025,Imola
0 days 02:15:55.306000,TSU,54.0,0 days 00:01:21.849000,MEDIUM,25.0,2.0,1,,,81.849,2025,Imola
0 days 02:17:16.136000,TSU,55.0,0 days 00:01:20.830000,MEDIUM,26.0,2.0,1,,,80.83,2025,Imola
0 days 02:18:36.652000,TSU,56.0,0 days 00:01:20.516000,MEDIUM,27.0,2.0,1,,,80.516,2025,Imola
0 days 02:19:57.301000,TSU,57.0,0 days 00:01:20.649000,MEDIUM,28.0,2.0,1,,,80.649,2025,Imola
0 days 02:21:17.713000,TSU,58.0,0 days 00:01:20.412000,MEDIUM,29.0,2.0,1,,,80.412,2025,Imola
0 days 02:22:38.170000,TSU,59.0,0 days 00:01:20.457000,MEDIUM,30.0,2.0,1,,,80.457,2025,Imola
0 days 02:23:58.209000,TSU,60.0,0 days 00:01:20.039000,MEDIUM,31.0,2.0,1,,,80.039,2025,Imola
0 days 02:25:18.290000,TSU,61.0,0 days 00:01:20.081000,MEDIUM,32.0,2.0,1,,,80.081,2025,Imola
0 days 02:26:38.528000,TSU,62.0,0 days 00:01:20.238000,MEDIUM,33.0,2.0,1,,,80.238,2025,Imola
0 days 02:27:58.998000,TSU,63.0,0 days 00:01:20.470000,MEDIUM,34.0,2.0,1,,,80.47,2025,Imola
0 days 00:57:26.756000,ALB,1.0,0 days 00:01:27.403000,MEDIUM,1.0,1.0,1,,,87.403,2025,Imola
0 days 00:58:49.079000,ALB,2.0,0 days 00:01:22.323000,MEDIUM,2.0,1.0,1,,,82.323,2025,Imola
0 days 01:00:10.853000,ALB,3.0,0 days 00:01:21.774000,MEDIUM,3.0,1.0,1,,,81.774,2025,Imola
0 days 01:01:32.606000,ALB,4.0,0 days 00:01:21.753000,MEDIUM,4.0,1.0,1,,,81.753,2025,Imola
0 days 01:02:54.221000,ALB,5.0,0 days 00:01:21.615000,MEDIUM,5.0,1.0,1,,,81.615,2025,Imola
0 days 01:04:15.887000,ALB,6.0,0 days 00:01:21.666000,MEDIUM,6.0,1.0,1,,,81.666,2025,Imola
0 days 01:05:37.470000,ALB,7.0,0 days 00:01:21.583000,MEDIUM,7.0,1.0,1,,,81.583,2025,Imola
0 days 01:06:59.423000,ALB,8.0,0 days 00:01:21.953000,MEDIUM,8.0,1.0,1,,,81.953,2025,Imola
0 days 01:08:21.397000,ALB,9.0,0 days 00:01:21.974000,MEDIUM,9.0,1.0,1,,,81.974,2025,Imola
0 days 01:09:44,ALB,10.0,0 days 00:01:22.603000,MEDIUM,10.0,1.0,1,,,82.603,2025,Imola
0 days 01:11:07.710000,ALB,11.0,0 days 00:01:23.710000,MEDIUM,11.0,1.0,1,,,83.71,2025,Imola
0 days 01:12:30.002000,ALB,12.0,0 days 00:01:22.292000,MEDIUM,12.0,1.0,1,,,82.292,2025,Imola
0 days 01:13:51.760000,ALB,13.0,0 days 00:01:21.758000,MEDIUM,13.0,1.0,1,,,81.758,2025,Imola
0 days 01:15:13.739000,ALB,14.0,0 days 00:01:21.979000,MEDIUM,14.0,1.0,1,,,81.979,2025,Imola
0 days 01:16:35.757000,ALB,15.0,0 days 00:01:22.018000,MEDIUM,15.0,1.0,1,,,82.018,2025,Imola
0 days 01:17:57.545000,ALB,16.0,0 days 00:01:21.788000,MEDIUM,16.0,1.0,1,,,81.788,2025,Imola
0 days 01:19:19.343000,ALB,17.0,0 days 00:01:21.798000,MEDIUM,17.0,1.0,1,,,81.798,2025,Imola
0 days 01:20:41.163000,ALB,18.0,0 days 00:01:21.820000,MEDIUM,18.0,1.0,1,,,81.82,2025,Imola
0 days 01:22:02.942000,ALB,19.0,0 days 00:01:21.779000,MEDIUM,19.0,1.0,1,,,81.779,2025,Imola
0 days 01:23:24.917000,ALB,20.0,0 days 00:01:21.975000,MEDIUM,20.0,1.0,1,,,81.975,2025,Imola
0 days 01:24:46.919000,ALB,21.0,0 days 00:01:22.002000,MEDIUM,21.0,1.0,1,,,82.002,2025,Imola
0 days 01:26:08.731000,ALB,22.0,0 days 00:01:21.812000,MEDIUM,22.0,1.0,1,,,81.812,2025,Imola
0 days 01:27:30.532000,ALB,23.0,0 days 00:01:21.801000,MEDIUM,23.0,1.0,1,,,81.801,2025,Imola
0 days 01:28:52.372000,ALB,24.0,0 days 00:01:21.840000,MEDIUM,24.0,1.0,1,,,81.84,2025,Imola
0 days 01:30:14.611000,ALB,25.0,0 days 00:01:22.239000,MEDIUM,25.0,1.0,1,,,82.239,2025,Imola
0 days 01:31:37.067000,ALB,26.0,0 days 00:01:22.456000,MEDIUM,26.0,1.0,1,,,82.456,2025,Imola
0 days 01:32:59.125000,ALB,27.0,0 days 00:01:22.058000,MEDIUM,27.0,1.0,1,,,82.058,2025,Imola
0 days 01:34:21.582000,ALB,28.0,0 days 00:01:22.457000,MEDIUM,28.0,1.0,1,,,82.457,2025,Imola
0 days 01:36:04.640000,ALB,29.0,0 days 00:01:43.058000,MEDIUM,29.0,1.0,126,0 days 01:36:00.165000,,103.058,2025,Imola
0 days 01:38:17.368000,ALB,30.0,0 days 00:02:12.728000,HARD,1.0,2.0,6,,0 days 01:36:30.731000,132.728,2025,Imola
0 days 01:39:44.746000,ALB,31.0,0 days 00:01:27.378000,HARD,2.0,2.0,671,,,87.378,2025,Imola
0 days 01:41:05.130000,ALB,32.0,0 days 00:01:20.384000,HARD,3.0,2.0,1,,,80.384,2025,Imola
0 days 01:42:25.816000,ALB,33.0,0 days 00:01:20.686000,HARD,4.0,2.0,1,,,80.686,2025,Imola
0 days 01:43:46.640000,ALB,34.0,0 days 00:01:20.824000,HARD,5.0,2.0,1,,,80.824,2025,Imola
0 days 01:45:07.362000,ALB,35.0,0 days 00:01:20.722000,HARD,6.0,2.0,1,,,80.722,2025,Imola
0 days 01:46:28.054000,ALB,36.0,0 days 00:01:20.692000,HARD,7.0,2.0,1,,,80.692,2025,Imola
0 days 01:47:48.749000,ALB,37.0,0 days 00:01:20.695000,HARD,8.0,2.0,1,,,80.695,2025,Imola
0 days 01:49:09.443000,ALB,38.0,0 days 00:01:20.694000,HARD,9.0,2.0,1,,,80.694,2025,Imola
0 days 01:50:29.961000,ALB,39.0,0 days 00:01:20.518000,HARD,10.0,2.0,1,,,80.518,2025,Imola
0 days 01:51:51.486000,ALB,40.0,0 days 00:01:21.525000,HARD,11.0,2.0,1,,,81.525,2025,Imola
0 days 01:53:12.230000,ALB,41.0,0 days 00:01:20.744000,HARD,12.0,2.0,1,,,80.744,2025,Imola
0 days 01:54:32.774000,ALB,42.0,0 days 00:01:20.544000,HARD,13.0,2.0,1,,,80.544,2025,Imola
0 days 01:55:53.162000,ALB,43.0,0 days 00:01:20.388000,HARD,14.0,2.0,1,,,80.388,2025,Imola
0 days 01:57:13.578000,ALB,44.0,0 days 00:01:20.416000,HARD,15.0,2.0,1,,,80.416,2025,Imola
0 days 01:58:34.087000,ALB,45.0,0 days 00:01:20.509000,HARD,16.0,2.0,12,,,80.509,2025,Imola
0 days 02:00:20.739000,ALB,46.0,0 days 00:01:46.652000,HARD,17.0,2.0,24,,,106.652,2025,Imola
0 days 02:02:17.143000,ALB,47.0,0 days 00:01:56.404000,HARD,18.0,2.0,4,0 days 02:02:12.739000,,116.404,2025,Imola
0 days 02:04:18.490000,ALB,48.0,0 days 00:02:01.347000,HARD,1.0,3.0,4,,0 days 02:02:42.564000,121.347,2025,Imola
0 days 02:06:11.646000,ALB,49.0,0 days 00:01:53.156000,HARD,2.0,3.0,4,,,113.156,2025,Imola
0 days 02:08:20.804000,ALB,50.0,0 days 00:02:09.158000,HARD,3.0,3.0,4,,,129.158,2025,Imola
0 days 02:10:24.500000,ALB,51.0,0 days 00:02:03.696000,HARD,4.0,3.0,4,,,123.696,2025,Imola
0 days 02:12:23.437000,ALB,52.0,0 days 00:01:58.937000,HARD,5.0,3.0,4,,,118.937,2025,Imola
0 days 02:14:31.347000,ALB,53.0,0 days 00:02:07.910000,HARD,6.0,3.0,41,,,127.91,2025,Imola
0 days 02:15:52.004000,ALB,54.0,0 days 00:01:20.657000,HARD,7.0,3.0,1,,,80.657,2025,Imola
0 days 02:17:11.653000,ALB,55.0,0 days 00:01:19.649000,HARD,8.0,3.0,1,,,79.649,2025,Imola
0 days 02:18:30.525000,ALB,56.0,0 days 00:01:18.872000,HARD,9.0,3.0,1,,,78.872,2025,Imola
0 days 02:19:49.544000,ALB,57.0,0 days 00:01:19.019000,HARD,10.0,3.0,1,,,79.019,2025,Imola
0 days 02:21:09.831000,ALB,58.0,0 days 00:01:20.287000,HARD,11.0,3.0,1,,,80.287,2025,Imola
0 days 02:22:29.930000,ALB,59.0,0 days 00:01:20.099000,HARD,12.0,3.0,1,,,80.099,2025,Imola
0 days 02:23:51.316000,ALB,60.0,0 days 00:01:21.386000,HARD,13.0,3.0,1,,,81.386,2025,Imola
0 days 02:25:11.280000,ALB,61.0,0 days 00:01:19.964000,HARD,14.0,3.0,1,,,79.964,2025,Imola
0 days 02:26:32.208000,ALB,62.0,0 days 00:01:20.928000,HARD,15.0,3.0,1,,,80.928,2025,Imola
0 days 02:27:50.497000,ALB,63.0,0 days 00:01:18.289000,HARD,16.0,3.0,1,,,78.289,2025,Imola
0 days 00:57:31.289000,HUL,1.0,0 days 00:01:31.936000,HARD,1.0,1.0,1,,,91.936,2025,Imola
0 days 00:58:54.568000,HUL,2.0,0 days 00:01:23.279000,HARD,2.0,1.0,1,,,83.279,2025,Imola
0 days 01:00:17.238000,HUL,3.0,0 days 00:01:22.670000,HARD,3.0,1.0,1,,,82.67,2025,Imola
0 days 01:01:39.672000,HUL,4.0,0 days 00:01:22.434000,HARD,4.0,1.0,1,,,82.434,2025,Imola
0 days 01:03:01.594000,HUL,5.0,0 days 00:01:21.922000,HARD,5.0,1.0,1,,,81.922,2025,Imola
0 days 01:04:23.765000,HUL,6.0,0 days 00:01:22.171000,HARD,6.0,1.0,1,,,82.171,2025,Imola
0 days 01:05:45.993000,HUL,7.0,0 days 00:01:22.228000,HARD,7.0,1.0,1,,,82.228,2025,Imola
0 days 01:07:08.277000,HUL,8.0,0 days 00:01:22.284000,HARD,8.0,1.0,1,,,82.284,2025,Imola
0 days 01:08:30.412000,HUL,9.0,0 days 00:01:22.135000,HARD,9.0,1.0,1,,,82.135,2025,Imola
0 days 01:09:52.446000,HUL,10.0,0 days 00:01:22.034000,HARD,10.0,1.0,1,,,82.034,2025,Imola
0 days 01:11:14.863000,HUL,11.0,0 days 00:01:22.417000,HARD,11.0,1.0,1,,,82.417,2025,Imola
0 days 01:12:37.578000,HUL,12.0,0 days 00:01:22.715000,HARD,12.0,1.0,1,,,82.715,2025,Imola
0 days 01:14:00.046000,HUL,13.0,0 days 00:01:22.468000,HARD,13.0,1.0,1,,,82.468,2025,Imola
0 days 01:15:22.643000,HUL,14.0,0 days 00:01:22.597000,HARD,14.0,1.0,1,,,82.597,2025,Imola
0 days 01:16:45.110000,HUL,15.0,0 days 00:01:22.467000,HARD,15.0,1.0,1,,,82.467,2025,Imola
0 days 01:18:07.381000,HUL,16.0,0 days 00:01:22.271000,HARD,16.0,1.0,1,,,82.271,2025,Imola
0 days 01:19:29.752000,HUL,17.0,0 days 00:01:22.371000,HARD,17.0,1.0,1,,,82.371,2025,Imola
0 days 01:20:52.077000,HUL,18.0,0 days 00:01:22.325000,HARD,18.0,1.0,1,,,82.325,2025,Imola
0 days 01:22:14.508000,HUL,19.0,0 days 00:01:22.431000,HARD,19.0,1.0,1,,,82.431,2025,Imola
0 days 01:23:37.376000,HUL,20.0,0 days 00:01:22.868000,HARD,20.0,1.0,1,,,82.868,2025,Imola
0 days 01:25:00.020000,HUL,21.0,0 days 00:01:22.644000,HARD,21.0,1.0,1,,,82.644,2025,Imola
0 days 01:26:23.762000,HUL,22.0,0 days 00:01:23.742000,HARD,22.0,1.0,1,,,83.742,2025,Imola
0 days 01:27:46.312000,HUL,23.0,0 days 00:01:22.550000,HARD,23.0,1.0,1,,,82.55,2025,Imola
0 days 01:29:08.654000,HUL,24.0,0 days 00:01:22.342000,HARD,24.0,1.0,1,,,82.342,2025,Imola
0 days 01:30:30.997000,HUL,25.0,0 days 00:01:22.343000,HARD,25.0,1.0,1,,,82.343,2025,Imola
0 days 01:31:53.723000,HUL,26.0,0 days 00:01:22.726000,HARD,26.0,1.0,1,,,82.726,2025,Imola
0 days 01:33:17.187000,HUL,27.0,0 days 00:01:23.464000,HARD,27.0,1.0,1,,,83.464,2025,Imola
0 days 01:34:39.362000,HUL,28.0,0 days 00:01:22.175000,HARD,28.0,1.0,12,,,82.175,2025,Imola
0 days 01:36:27.563000,HUL,29.0,0 days 00:01:48.201000,HARD,29.0,1.0,26,0 days 01:36:23.137000,,108.201,2025,Imola
0 days 01:38:39.957000,HUL,30.0,0 days 00:02:12.394000,MEDIUM,1.0,2.0,67,,0 days 01:36:53.403000,132.394,2025,Imola
0 days 01:40:02.390000,HUL,31.0,0 days 00:01:22.433000,MEDIUM,2.0,2.0,71,,,82.433,2025,Imola
0 days 01:41:23.999000,HUL,32.0,0 days 00:01:21.609000,MEDIUM,3.0,2.0,1,,,81.609,2025,Imola
0 days 01:42:46.486000,HUL,33.0,0 days 00:01:22.487000,MEDIUM,4.0,2.0,1,,,82.487,2025,Imola
0 days 01:44:08.849000,HUL,34.0,0 days 00:01:22.363000,MEDIUM,5.0,2.0,1,,,82.363,2025,Imola
